DATE OCC,TIME OCC,AREA NAME,Crm Cd Desc,Weapon Desc,LAT,LON,Closest Restaurant,Restaurant Address
10/10/2017,1250,Van Nuys,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1827,-118.4465,,
10/22/2017,900,Pacific,BURGLARY,,34.0041,-118.4273,,
10/14/2017,2120,Southwest,VANDALISM,,34.0065,-118.2872,,
10/24/2017,1600,Devonshire,BURGLARY,,34.2264,-118.5514,,
10/15/2017,2200,Central,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0485,-118.2513,,
10/15/2017,2000,Olympic,THEFT,,34.049,-118.3066,,
10/9/2017,1,Foothill,DOCUMENT FORGERY / STOLEN FELONY,,34.2626,-118.4094,,
10/21/2017,1255,Foothill,THEFT,,34.2619,-118.3989,,
10/28/2017,1745,Rampart,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0529,-118.2776,,
10/7/2017,1520,Pacific,THEFT,,33.9872,-118.4731,,
10/4/2017,130,West Valley,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2048,-118.5197,,
10/9/2017,900,Hollenbeck,BURGLARY,,34.0273,-118.2176,,
10/7/2017,1600,Hollywood,BURGLARY,,34.0939,-118.3845,,
10/14/2017,1030,Topanga,BURGLARY,,34.201,-118.5977,,
10/22/2017,1610,Devonshire,SHOPLIFTING,,34.2573,-118.5774,,
10/26/2017,2130,Wilshire,BURGLARY,UNKNOWN WEAPON/OTHER WEAPON,34.0633,-118.3473,,
10/29/2017,335,Newton,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0218,-118.2665,,
10/23/2017,455,Van Nuys,BURGLARY,,34.1451,-118.4137,,
10/14/2017,2200,77th Street,BURGLARY,,33.9661,-118.2849,,
10/4/2017,700,Wilshire,THEFT,,34.0535,-118.3483,,
10/10/2017,1500,Southwest,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0349,-118.2959,,
10/24/2017,1800,West Valley,VEHICLE,,34.1902,-118.5491,,
10/2/2017,745,Devonshire,THEFT,,34.2524,-118.4904,,
10/21/2017,540,Wilshire,BURGLARY,,34.073,-118.3731,,
10/1/2017,1245,Topanga,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2198,-118.5951,,
10/25/2017,1245,Southwest,ASSAULT,UNKNOWN WEAPON/OTHER WEAPON,34.0073,-118.29799999999999,,
10/10/2017,1200,Harbor,THEFT,,33.7628,-118.3072,,
10/22/2017,122,West LA,VANDALISM,,34.061,-118.4868,,
10/14/2017,2100,Topanga,BURGLARY,,34.2011,-118.5928,,
10/13/2017,1930,West LA,BURGLARY,,34.0345,-118.43799999999999,,
10/7/2017,2300,Topanga,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.201,-118.6059,,
10/20/2017,2040,Newton,CRIMINAL HOMICIDE,HAND GUN,34.0011,-118.2805,,
10/27/2017,1800,Topanga,VANDALISM,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1865,-118.6125,,
10/23/2017,2030,Central,ASSAULT,CLUB/BAT,34.0446,-118.245,,
10/2/2017,2000,Southeast,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.931999999999995,-118.2739,,
10/17/2017,400,N Hollywood,BURGLARY,,34.194,-118.3823,,
10/12/2017,700,77th Street,VEHICLE,,33.9974,-118.2813,,
10/3/2017,1330,Southwest,ROBBERY,VERBAL THREAT,34.0073,-118.2915,,
10/1/2017,2330,Olympic,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0727,-118.2929,,
10/2/2017,2300,Wilshire,THEFT,,34.0802,-118.3669,,
10/30/2017,1600,77th Street,CHILD,BLUNT INSTRUMENT,33.9688,-118.2856,,
10/26/2017,200,West Valley,THEFT,,34.1686,-118.5203,,
10/24/2017,430,Newton,ASSAULT,OTHER CUTTING INSTRUMENT,33.9939,-118.2565,,
10/31/2017,2030,Topanga,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1855,-118.6146,,
10/3/2017,1600,Topanga,THEFT,,34.1883,-118.6274,,
10/11/2017,2000,Northeast,DOCUMENT FORGERY / STOLEN FELONY,,34.1191,-118.2385,,
10/6/2017,1230,Harbor,BURGLARY,,33.7827,-118.2662,,
10/26/2017,1400,Southeast,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9483,-118.2739,,
10/8/2017,1109,Devonshire,ARSON,,34.2649,-118.5234,,
10/3/2017,1850,Harbor,THEFT,,33.7334,-118.2924,,
10/9/2017,430,Newton,VANDALISM,,34.0057,-118.2635,,
10/4/2017,1440,77th Street,BURGLARY,,33.9798,-118.2813,,
10/13/2017,1530,Southwest,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0168,-118.3445,,
10/21/2017,1200,Pacific,BURGLARY,UNKNOWN WEAPON/OTHER WEAPON,33.9599,-118.3962,,
10/5/2017,1200,N Hollywood,THEFT,,34.1375,-118.3847,,
10/20/2017,1200,Southeast,ROBBERY,HAND GUN,33.9265,-118.2739,,
10/8/2017,1500,Van Nuys,SHOPLIFTING,,34.1776,-118.4662,,
10/2/2017,2100,West LA,BIKE - STOLEN,,34.0467,-118.4572,,
10/17/2017,1520,Central,BATTERY,UNKNOWN WEAPON/OTHER WEAPON,34.0439,-118.2514,,
10/7/2017,1500,Hollywood,VEHICLE,,34.0853,-118.3288,,
10/6/2017,1855,Northeast,THEFT,,34.155,-118.2939,,
10/18/2017,2100,Central,VANDALISM,,34.0396,-118.259,,
10/15/2017,1150,West LA,THEFT,,34.0605,-118.4193,,
10/7/2017,400,77th Street,VANDALISM,BOARD,33.964,-118.2739,,
10/28/2017,1800,West LA,BURGLARY,,34.0311,-118.4059,,
10/5/2017,2340,Southeast,ASSAULT,UNKNOWN FIREARM,33.9565,-118.2608,,
10/22/2017,1230,Hollywood,THEFT,,34.1,-118.3113,,
10/14/2017,1615,N Hollywood,TRESPASSING,,34.1849,-118.3834,,
10/12/2017,2230,Hollywood,VEHICLE,,34.0981,-118.3197,,
10/16/2017,1800,Hollywood,THEFT,,34.0944,-118.3277,,
10/13/2017,300,Topanga,VEHICLE,,34.2011,-118.5819,,
10/5/2017,1300,Northeast,CHILD,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.119,-118.2422,,
10/18/2017,1900,Pacific,ASSAULT,,33.9942,-118.425,,
10/11/2017,1400,Hollywood,BURGLARY,,34.1016,-118.3401,,
10/23/2017,1500,Foothill,VANDALISM,,34.2457,-118.4066,,
10/16/2017,2300,West LA,THEFT,,34.1179,-118.4658,,
10/7/2017,1516,Van Nuys,SHOPLIFTING,,34.1903,-118.4574,,
10/28/2017,320,Rampart,ASSAULT,UNKNOWN FIREARM,34.0467,-118.2814,,
10/4/2017,1730,Van Nuys,VANDALISM,,34.2066,-118.4686,,
10/7/2017,2000,Olympic,BURGLARY,,34.0731,-118.3146,,
10/10/2017,1530,Topanga,CRIMINAL THREATS - NO WEAPON DISPLAYED,VERBAL THREAT,34.1883,-118.6536,,
10/17/2017,2145,77th Street,VEHICLE,,33.9638,-118.2608,,
10/25/2017,830,Foothill,THEFT,,34.2794,-118.4017,,
10/22/2017,2000,Foothill,THEFT,,34.236,-118.3674,,
10/12/2017,230,Newton,VEHICLE,,33.9915,-118.2739,,
10/4/2017,1530,West Valley,TRESPASSING,,34.2212,-118.5027,,
10/23/2017,1315,Harbor,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.7749,-118.2764,,
10/19/2017,30,Central,ROBBERY,,34.056999999999995,-118.2437,,
10/17/2017,715,West Valley,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1903,-118.48,,
10/3/2017,1145,Newton,ASSAULT,VEHICLE,33.9857,-118.2628,,
10/25/2017,1230,West Valley,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1613,-118.4917,,
10/16/2017,800,Central,VIOLATION OF,,34.0483,-118.2631,,
10/12/2017,2140,West Valley,BURGLARY,,34.157,-118.488,,
10/8/2017,1200,N Hollywood,SHOPLIFTING,,34.1649,-118.3965,,
10/17/2017,1500,Southwest,SHOPLIFTING,,34.0268,-118.2896,,
10/10/2017,40,Rampart,ROBBERY,HAND GUN,34.0455,-118.2806,,
10/15/2017,1600,Foothill,BATTERY,ROCK/THROWN OBJECT,34.2178,-118.37299999999999,,
10/3/2017,1800,Central,BURGLARY,,34.0394,-118.2496,,
10/25/2017,2100,West Valley,VANDALISM,,34.1867,-118.4774,,
10/8/2017,2130,Hollenbeck,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0517,-118.2178,,
10/6/2017,645,Southwest,VANDALISM,,34.01,-118.3296,,
10/17/2017,1200,Mission,VANDALISM,,34.2147,-118.4575,,
10/16/2017,2200,Rampart,VEHICLE,,34.0667,-118.2797,,
10/14/2017,1845,Hollenbeck,VANDALISM,,34.0421,-118.206,,
10/30/2017,1000,Devonshire,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2266,-118.4851,,
10/5/2017,1530,Southwest,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.01,-118.3296,,
10/24/2017,2200,Topanga,THEFT,,34.172,-118.6084,,
10/8/2017,2235,Topanga,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1883,-118.6536,,
10/11/2017,1800,West Valley,THEFT,,34.1601,-118.5229,,
10/4/2017,900,Central,THEFT,,34.043,-118.2606,,
10/1/2017,800,Hollywood,THEFT,,34.0848,-118.3091,,
10/15/2017,2230,Mission,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2793,-118.4554,,
10/12/2017,1700,Topanga,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.199,-118.6147,,
10/24/2017,1440,Mission,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.3058,-118.4677,,
10/14/2017,1600,Southwest,BIKE - STOLEN,,34.0224,-118.3351,,
10/6/2017,1000,Foothill,BURGLARY,,34.2382,-118.3972,,
10/28/2017,150,Hollywood,ASSAULT,KNIFE WITH BLADE 6INCHES OR LESS,34.0981,-118.3071,,
10/24/2017,2138,Wilshire,BURGLARY,,34.0854,-118.3532,,
10/28/2017,845,Harbor,BURGLARY,,33.8698,-118.2858,,
10/23/2017,1,Pacific,VEHICLE,,33.9748,-118.3725,,
10/30/2017,1140,Southeast,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9494,-118.243,,
10/28/2017,1945,Topanga,THEFT,,34.1926,-118.6059,,
10/13/2017,1900,Newton,THEFT,,33.9892,-118.2739,,
10/26/2017,1710,Hollywood,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0929,-118.3048,,
10/2/2017,1400,Southwest,BIKE - STOLEN,,34.0204,-118.2809,,
10/13/2017,1800,Newton,THEFT,,34.006,-118.2411,,
10/21/2017,1030,Southeast,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9345,-118.2623,,
10/29/2017,1530,Harbor,THEFT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.7321,-118.295,,
10/21/2017,1500,Wilshire,VEHICLE,,34.0398,-118.3697,,
10/30/2017,430,Rampart,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0629,-118.2823,,
10/11/2017,2030,Devonshire,BURGLARY,,34.2591,-118.5273,,
10/2/2017,1200,West LA,VIOLATION OF,,34.0571,-118.3857,,
10/19/2017,325,Topanga,BURGLARY,,34.1571,-118.6349,,
10/2/2017,1630,Foothill,BURGLARY,,34.2561,-118.3175,,
10/6/2017,1000,Wilshire,VANDALISM,,34.0782,-118.3573,,
10/17/2017,1645,N Hollywood,CONTEMPT OF COURT,,34.1913,-118.4041,,
10/21/2017,1900,Olympic,BURGLARY,,34.0727,-118.2954,,
10/23/2017,1300,Van Nuys,VEHICLE,,34.1684,-118.4182,,
10/21/2017,1200,Southwest,VEHICLE,,34.0085,-118.3341,,
10/15/2017,1200,Van Nuys,THEFT,,34.1747,-118.4442,,
10/20/2017,1830,Central,BATTERY,,34.0496,-118.2458,,
10/1/2017,1330,Central,BRANDISH WEAPON,SYRINGE,34.0396,-118.2558,,
10/27/2017,1800,Southeast,RAPE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.8798,-118.2912,,
10/27/2017,2300,Central,ASSAULT,UNKNOWN TYPE CUTTING INSTRUMENT,34.0471,-118.2491,,
10/11/2017,2230,Rampart,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0709,-118.2801,,
10/25/2017,1400,Mission,VANDALISM,,34.2789,-118.4511,,
10/18/2017,1300,77th Street,CHILD,,33.9656,-118.2827,,
10/5/2017,1600,Pacific,BURGLARY,,34.0062,-118.4399,,
10/13/2017,1730,Southeast,CRIMINAL THREATS - NO WEAPON DISPLAYED,VERBAL THREAT,33.9274,-118.2739,,
10/2/2017,2200,Harbor,VEHICLE,,33.7768,-118.2674,,
10/28/2017,2359,Devonshire,VEHICLE,,34.24,-118.4738,,
10/1/2017,2000,N Hollywood,BURGLARY,,34.1921,-118.39,,
10/25/2017,1600,Devonshire,BURGLARY,,34.2287,-118.5377,,
10/2/2017,2200,Northeast,THEFT,,34.1153,-118.2586,,
10/26/2017,1,Wilshire,ASSAULT,STICK,34.0375,-118.3506,,
10/26/2017,1650,Devonshire,SHOPLIFTING,,34.2607,-118.6025,,
10/16/2017,900,West LA,THEFT,,34.0467,-118.4572,,
10/14/2017,2140,Southeast,BURGLARY,,33.9472,-118.2309,,
10/13/2017,2300,Pacific,BURGLARY,,33.9927,-118.4719,,
10/9/2017,1900,West Valley,BURGLARY,,34.2011,-118.5386,,
10/18/2017,1200,N Hollywood,BUNCO,,34.183,-118.3954,,
10/5/2017,2200,Van Nuys,VEHICLE,,34.203,-118.4458,,
10/28/2017,1035,Harbor,ROBBERY,HAND GUN,33.7655,-118.3109,,
10/13/2017,2100,Olympic,THEFT,,34.0618,-118.2979,,
10/15/2017,1100,Hollenbeck,VEHICLE,,34.034,-118.1944,,
10/24/2017,100,Olympic,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0597,-118.3091,,
10/27/2017,345,Topanga,BURGLARY,,34.166,-118.6233,,
10/3/2017,1900,West LA,BIKE - STOLEN,,34.0562,-118.4423,,
10/4/2017,1700,Foothill,THEFT,,34.2296,-118.40700000000001,,
10/25/2017,1420,Hollywood,THEFT,,34.1036,-118.302,,
10/25/2017,1530,Harbor,BATTERY,ROCK/THROWN OBJECT,33.7869,-118.3043,,
10/18/2017,2040,Central,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0437,-118.2455,,
10/31/2017,1,Central,ASSAULT,UNKNOWN WEAPON/OTHER WEAPON,34.0488,-118.2518,,
10/1/2017,1045,Southeast,BURGLARY,,33.9367,-118.2871,,
10/25/2017,2030,Wilshire,THEFT,,34.0853,-118.3498,,
10/7/2017,1226,Devonshire,THEFT,,34.2751,-118.5652,,
10/20/2017,900,West Valley,THEFT,,34.1661,-118.5522,,
10/20/2017,730,Hollywood,VIOLATION OF,,34.093,-118.3046,,
10/28/2017,605,Central,VANDALISM,,34.0613,-118.2352,,
10/6/2017,1900,77th Street,VANDALISM,,33.982,-118.2827,,
10/15/2017,2140,Hollenbeck,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0782,-118.2098,,
10/22/2017,1350,Newton,ROBBERY,PIPE/METAL PIPE,34.0272,-118.24799999999999,,
10/13/2017,2245,N Hollywood,CONTEMPT OF COURT,PHYSICAL PRESENCE,34.1758,-118.3877,,
10/18/2017,1100,Hollenbeck,VANDALISM,UNKNOWN WEAPON/OTHER WEAPON,34.0444,-118.2174,,
10/8/2017,334,Southwest,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0328,-118.2864,,
10/31/2017,2359,Harbor,BURGLARY,,33.7237,-118.3126,,
10/25/2017,100,Southwest,VEHICLE,,34.0291,-118.2981,,
10/29/2017,2200,Southwest,BURGLARY,,34.0337,-118.3003,,
10/6/2017,2100,Olympic,BURGLARY,,34.069,-118.3079,,
10/19/2017,810,Foothill,ROBBERY,PHYSICAL PRESENCE,34.2345,-118.3713,,
10/29/2017,1240,Olympic,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0654,-118.3091,,
10/8/2017,1700,West Valley,BURGLARY,,34.1994,-118.4815,,
10/4/2017,1100,N Hollywood,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1831,-118.3867,,
10/12/2017,2210,Newton,VIOLATION OF,,33.9916,-118.272,,
10/5/2017,2230,Newton,BURGLARY,,33.9965,-118.2783,,
10/7/2017,2010,Van Nuys,SHOPLIFTING,,34.1576,-118.43799999999999,,
10/11/2017,1035,Hollywood,TRESPASSING,,34.0962,-118.3425,,
10/11/2017,2030,Devonshire,SHOPLIFTING,,34.244,-118.5583,,
10/10/2017,930,Pacific,VANDALISM,,33.944,-118.4073,,
10/3/2017,2215,Central,VANDALISM,,34.0401,-118.2668,,
10/1/2017,930,Southeast,CHILD,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9271,-118.27600000000001,,
10/25/2017,1755,Wilshire,BURGLARY,UNKNOWN WEAPON/OTHER WEAPON,34.0837,-118.3574,,
10/2/2017,1800,West LA,THEFT,,34.056999999999995,-118.4392,,
10/31/2017,2200,Southeast,VEHICLE,,33.933,-118.2783,,
10/6/2017,1600,Rampart,THEFT,,34.064,-118.2747,,
10/19/2017,1430,West Valley,ROBBERY,VERBAL THREAT,34.2077,-118.4912,,
10/6/2017,1,Hollywood,BATTERY,,34.1042,-118.3361,,
10/1/2017,1200,Devonshire,THEFT,,34.2523,-118.5779,,
10/23/2017,1500,Topanga,THEFT,,34.1684,-118.6021,,
10/23/2017,1800,Pacific,THEFT,,33.9924,-118.4105,,
10/12/2017,1606,Topanga,DOCUMENT FORGERY / STOLEN FELONY,,34.1847,-118.6103,,
10/16/2017,1430,Van Nuys,BUNCO,,34.1649,-118.4662,,
10/18/2017,535,West Valley,BURGLARY,,34.1728,-118.5578,,
10/1/2017,820,77th Street,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9987,-118.2915,,
10/22/2017,1430,Southeast,THEFT,UNKNOWN WEAPON/OTHER WEAPON,33.9472,-118.2739,,
10/27/2017,1800,Central,BURGLARY,,34.0401,-118.2668,,
10/15/2017,1400,N Hollywood,VIOLATION OF,,34.1922,-118.3659,,
10/24/2017,1100,Rampart,BURGLARY,,34.064,-118.2747,,
10/12/2017,2200,Central,THEFT,,34.0446,-118.245,,
10/2/2017,1530,77th Street,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.996,-118.2937,,
10/1/2017,150,77th Street,CRIMINAL THREATS - NO WEAPON DISPLAYED,VERBAL THREAT,33.9932,-118.2915,,
10/24/2017,1645,77th Street,HUMAN TRAFFICKING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9751,-118.2918,,
10/23/2017,25,West LA,THEFT,,34.0434,-118.4683,,
10/15/2017,2200,N Hollywood,THEFT,,34.1774,-118.4012,,
10/18/2017,1630,Northeast,THEFT,,34.1218,-118.2252,,
10/22/2017,1945,Wilshire,VANDALISM,,34.0856,-118.3614,,
10/14/2017,1800,Pacific,VANDALISM,,33.9355,-118.4386,,
10/25/2017,1200,Northeast,THEFT,,34.0893,-118.234,,
10/3/2017,1800,N Hollywood,VANDALISM,,34.1888,-118.3899,,
10/16/2017,2030,Foothill,LEWD CONDUCT,,34.2714,-118.3071,,
10/22/2017,1240,Mission,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2318,-118.4536,,
10/9/2017,2140,Southwest,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0173,-118.3516,,
10/28/2017,1700,Rampart,BRANDISH WEAPON,VERBAL THREAT,34.0856,-118.2868,,
10/20/2017,650,Newton,VEHICLE,,33.9943,-118.2581,,
10/20/2017,1020,Rampart,THEFT,,34.0605,-118.2814,,
10/25/2017,2010,West LA,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0478,-118.45100000000001,,
10/6/2017,2000,Devonshire,BURGLARY,,34.2375,-118.4926,,
10/7/2017,1200,Olympic,THEFT,,34.079,-118.3187,,
10/9/2017,1355,Southwest,PICKPOCKET,,34.0109,-118.2915,,
10/12/2017,1820,Central,BATTERY,UNKNOWN WEAPON/OTHER WEAPON,34.0479,-118.2612,,
10/4/2017,800,West LA,BUNCO,,34.0373,-118.4662,,
10/7/2017,1830,Van Nuys,THEFT,,34.1867,-118.4553,,
10/18/2017,800,Pacific,VANDALISM,,33.9588,-118.4374,,
10/31/2017,1740,Topanga,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1865,-118.6146,,
10/7/2017,2350,77th Street,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.997,-118.3089,,
10/17/2017,1930,West LA,BURGLARY,,34.0348,-118.4469,,
10/5/2017,1000,77th Street,THEFT,,33.9818,-118.3255,,
10/11/2017,2200,Harbor,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.7433,-118.2821,,
10/25/2017,1700,Hollenbeck,THEFT,,34.0786,-118.2174,,
10/2/2017,1800,Pacific,UNAUTHORIZED COMPUTER ACCESS,,34.0111,-118.4293,,
10/27/2017,1400,Wilshire,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0853,-118.3441,,
10/12/2017,1400,Pacific,THEFT,,33.9994,-118.44200000000001,,
10/24/2017,2000,77th Street,VIOLATION OF,,34.0017,-118.2937,,
10/28/2017,2240,Wilshire,THEFT,,34.0761,-118.3563,,
10/16/2017,2107,West LA,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0493,-118.4666,,
10/1/2017,1930,West Valley,BURGLARY,,34.1639,-118.4957,,
10/21/2017,500,Van Nuys,LEWD CONDUCT,,34.2012,-118.4487,,
10/5/2017,1200,Mission,VANDALISM,,34.2153,-118.4519,,
10/19/2017,2130,Central,ASSAULT,,34.0516,-118.2561,,
10/7/2017,45,Newton,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9786,-118.2761,,
10/23/2017,1530,Central,VANDALISM,OTHER CUTTING INSTRUMENT,34.0599,-118.2379,,
10/2/2017,1312,N Hollywood,THEFT,,34.1242,-118.3498,,
10/11/2017,1830,Topanga,VANDALISM,,34.201,-118.5943,,
10/27/2017,1200,West Valley,BUNCO,,34.1574,-118.53,,
10/2/2017,1200,West Valley,THEFT,,34.1975,-118.5306,,
10/14/2017,2200,Harbor,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.7116,-118.2897,,
10/8/2017,1800,Southwest,THEFT,,34.0146,-118.3089,,
10/3/2017,2000,Topanga,ROBBERY,HAND GUN,34.192,-118.5975,,
10/31/2017,1300,77th Street,ROBBERY,KNIFE WITH BLADE 6INCHES OR LESS,33.9892,-118.3089,,
10/24/2017,1640,Hollywood,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0998,-118.3267,,
10/23/2017,120,Hollenbeck,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0517,-118.2178,,
10/19/2017,1600,Harbor,THEFT,,33.7324,-118.2879,,
10/29/2017,1930,West Valley,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.196,-118.5596,,
10/29/2017,1100,Rampart,VIOLATION OF,,34.0858,-118.2837,,
10/24/2017,845,Hollenbeck,VANDALISM,,34.0436,-118.2051,,
10/13/2017,1945,Hollenbeck,VEHICLE,,34.0697,-118.2212,,
10/20/2017,1700,Foothill,BRANDISH WEAPON,KNIFE WITH BLADE 6INCHES OR LESS,34.2085,-118.3943,,
10/15/2017,1800,Newton,BRANDISH WEAPON,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.006,-118.2513,,
10/13/2017,400,77th Street,HUMAN TRAFFICKING,,33.9969,-118.3089,,
10/16/2017,1700,Van Nuys,VANDALISM,,34.1536,-118.4181,,
10/22/2017,1900,Van Nuys,TRESPASSING,,34.1827,-118.4531,,
10/14/2017,2100,Hollenbeck,THEFT,,34.066,-118.2102,,
10/16/2017,2000,Wilshire,VEHICLE,,34.0514,-118.3206,,
10/22/2017,1620,Olympic,VANDALISM,,34.0817,-118.3125,,
10/6/2017,415,Hollywood,VANDALISM,,34.0907,-118.3363,,
10/5/2017,1926,Wilshire,THEFT,,34.0416,-118.3341,,
10/10/2017,1,West Valley,BURGLARY,,34.1939,-118.4793,,
10/23/2017,800,Devonshire,VEHICLE,,34.2264,-118.5466,,
10/9/2017,230,Hollenbeck,THEFT,,34.0853,-118.186,,
10/2/2017,1240,Pacific,ASSAULT,PIPE/METAL PIPE,33.9965,-118.4725,,
10/22/2017,1100,Southeast,VANDALISM,UNKNOWN WEAPON/OTHER WEAPON,33.9547,-118.2717,,
10/30/2017,1100,Van Nuys,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1976,-118.4662,,
10/17/2017,1830,Wilshire,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0399,-118.3404,,
10/5/2017,2226,Olympic,THEFT,,34.0577,-118.2998,,
10/23/2017,1030,Southeast,VIOLATION OF,,33.9329,-118.2848,,
10/12/2017,1800,West LA,VEHICLE,,34.067,-118.4451,,
10/18/2017,1440,77th Street,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9611,-118.2651,,
10/15/2017,2222,77th Street,ARSON,,33.9854,-118.3338,,
10/25/2017,1500,Northeast,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1152,-118.1898,,
10/24/2017,1608,Pacific,SHOPLIFTING,,33.9579,-118.402,,
10/7/2017,1945,Pacific,VEHICLE,,33.9529,-118.3961,,
10/10/2017,2015,Hollywood,VANDALISM,,34.0898,-118.3332,,
10/16/2017,1526,West Valley,THEFT,,34.2029,-118.5502,,
10/9/2017,1815,77th Street,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9642,-118.2739,,
10/7/2017,30,Northeast,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1078,-118.2376,,
10/28/2017,113,West Valley,VANDALISM,,34.2148,-118.5404,,
10/23/2017,850,Olympic,ROBBERY,PHYSICAL PRESENCE,34.0418,-118.3134,,
10/1/2017,900,Van Nuys,THEFT,,34.203,-118.4356,,
10/14/2017,1330,N Hollywood,VEHICLE,,34.154,-118.3615,,
10/15/2017,1104,77th Street,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9708,-118.2783,,
10/3/2017,20,Devonshire,BURGLARY,,34.2355,-118.5338,,
